timestamp,project_uuid,project_numeric_id,device,sheet,usina,modulo,tipo,equipamento_id,pressao,rpm,status_1,status_2,gps,pressao_aspersor,gps_aspersor,pressao_carretel,gps_carretel,velocidade_recolhimento,metragem_mangueira,codigo,bomba_operando,gps_valido,label,gps_aspersor_valido,gps_carretel_valido,is_ok,is_falha,pressao_num,rpm_num,pressao_aspersor_num,pressao_carretel_num,velocidade_recolhimento_num,metragem_mangueira_num,null_count,diagnosticos_corrigidos,BOMBA_OFFLINE,GPS_BOMBA_PROBLEMA,PRESSAO_BOMBA_NULA,CARRETEL_OFFLINE,ASPERSOR_OFFLINE,GPS_ASPERSOR_PROBLEMA,GPS_CARRETEL_PROBLEMA,RECOLHIMENTO_ZERADO,label_corrigido,is_falha_corrigido,is_ok_corrigido
"2026-05-22 12:59:13,000",cb3dfa06-6670-49bf-84ee-052b4deb4742,20,Device/RADCOM_3832,GERAL,USA MURILLO,MÓDULO 8,carretel,26,,,,00000011,-19.380053/-48.300599,0.15,-19.393847/-48.339157,0.38,-19.380053/-48.300599,4.0,118.0,3716M00,1,1,OK,1.0,1.0,1,0,,,0.15,0.38,4.0,118.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:00:13,000",ca21343f-b442-48c3-85d3-da9a56f80324,69,Device/RADCOM_1656,GERAL,USA MURILLO,MÓDULO 7,bomba,30,1.58,0,72,00000000,-19.373046/-48.316667,,,,,,,,0,1,OK,,,1,0,1.58,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:00:13,000",ca21343f-b442-48c3-85d3-da9a56f80324,69,Device/RADCOM_1656,GERAL,USA MURILLO,MÓDULO 7,bomba,31,1.36,0,51,00000100,-19.403860/-48.322227,,,,,,,,0,1,OK,,,1,0,1.36,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:00:13,000",ca21343f-b442-48c3-85d3-da9a56f80324,69,Device/RADCOM_1656,GERAL,USA MURILLO,MÓDULO 7,carretel,32,,,,00000011,-19.403197/-48.323226,0.14,Null,0.4,-19.403197/-48.323226,0.0,280.0,3246M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.14,0.4,0.0,280.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 13:00:13,000",ca21343f-b442-48c3-85d3-da9a56f80324,69,Device/RADCOM_1656,GERAL,USA MURILLO,MÓDULO 7,carretel,34,,,,00000011,Null,0.19,-19.379245/-48.313240,0.25,Null,0.0,203.0,4753M00,0,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.19,0.25,0.0,203.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 13:00:13,000",ca21343f-b442-48c3-85d3-da9a56f80324,69,Device/RADCOM_1656,GERAL,USA MURILLO,MÓDULO 7,carretel,36,,,,00000011,Null,0.12,-19.383896/-48.299972,0.33,Null,0.0,110.0,4656M00,0,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.12,0.33,0.0,110.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 13:01:13,000",f6dee7d1-e2f5-4d08-af1c-aba42acdb1d4,30,Device/RADCOM_6080,GERAL,CMAA PONTAL,FRENTE 4,bomba,30,1.46,995,57,00000000,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.46,995.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 13:01:13,000",f6dee7d1-e2f5-4d08-af1c-aba42acdb1d4,30,Device/RADCOM_6080,GERAL,CMAA PONTAL,FRENTE 4,bomba,31,1.53,763,79,00000100,-19.378760/-48.290580,,,,,,,,1,1,OK,,,1,0,1.53,763.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:01:13,000",f6dee7d1-e2f5-4d08-af1c-aba42acdb1d4,30,Device/RADCOM_6080,GERAL,CMAA PONTAL,FRENTE 4,carretel,32,,,,00000011,-19.376444/-48.320841,0.08,-19.373299/-48.328473,0.45,-19.376444/-48.320841,4.0,32.0,4594M00,1,1,OK,1.0,1.0,1,0,,,0.08,0.45,4.0,32.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:01:13,000",f6dee7d1-e2f5-4d08-af1c-aba42acdb1d4,30,Device/RADCOM_6080,GERAL,CMAA PONTAL,FRENTE 4,carretel,34,,,,00000011,-19.404093/-48.297021,0.09,-19.376018/-48.337613,0.2,-19.404093/-48.297021,9.0,182.0,4984M00,1,1,OK,1.0,1.0,1,0,,,0.09,0.2,9.0,182.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:01:13,000",f6dee7d1-e2f5-4d08-af1c-aba42acdb1d4,30,Device/RADCOM_6080,GERAL,CMAA PONTAL,FRENTE 4,carretel,36,,,,00000011,-19.391326/-48.335009,0.06,-19.371550/-48.291307,0.34,-19.391326/-48.335009,0.0,140.0,4541M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.06,0.34,0.0,140.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:02:13,000",654d7dd1-41a9-4272-9e70-99e301f24a6e,29,Device/RADCOM_9582,GERAL,USA MURILLO,MÓDULO 6,bomba,50,1.59,875,68,00000000,-19.404507/-48.283505,,,,,,,,1,1,OK,,,1,0,1.59,875.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:02:13,000",654d7dd1-41a9-4272-9e70-99e301f24a6e,29,Device/RADCOM_9582,GERAL,USA MURILLO,MÓDULO 6,bomba,51,1.27,1043,70,00000100,-19.383727/-48.288894,,,,,,,,1,1,OK,,,1,0,1.27,1043.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:02:13,000",654d7dd1-41a9-4272-9e70-99e301f24a6e,29,Device/RADCOM_9582,GERAL,USA MURILLO,MÓDULO 6,carretel,52,,,,00000011,Null,0.14,-19.390335/-48.291054,0.29,Null,2.0,133.0,4162M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.14,0.29,2.0,133.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 13:02:13,000",654d7dd1-41a9-4272-9e70-99e301f24a6e,29,Device/RADCOM_9582,GERAL,USA MURILLO,MÓDULO 6,carretel,54,,,,00000011,-19.389324/-48.296672,0.07,-19.407038/-48.299346,0.29,-19.389324/-48.296672,1.0,15.0,4070M00,1,1,OK,1.0,1.0,1,0,,,0.07,0.29,1.0,15.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:02:13,000",654d7dd1-41a9-4272-9e70-99e301f24a6e,29,Device/RADCOM_9582,GERAL,USA MURILLO,MÓDULO 6,carretel,56,,,,00000011,Null,0.04,-19.401837/-48.299306,0.28,Null,1.0,126.0,4043M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.04,0.28,1.0,126.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 13:03:13,000",166d8756-b942-4374-9100-1d44fe08b595,18,Device/RADCOM_5280,GERAL,USA LUCIANO,MÓDULO 2,bomba,40,1.49,802,50,00000100,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.49,802.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 13:03:13,000",166d8756-b942-4374-9100-1d44fe08b595,18,Device/RADCOM_5280,GERAL,USA LUCIANO,MÓDULO 2,bomba,41,1.44,909,72,00000000,-19.391722/-48.297611,,,,,,,,1,1,OK,,,1,0,1.44,909.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:03:13,000",166d8756-b942-4374-9100-1d44fe08b595,18,Device/RADCOM_5280,GERAL,USA LUCIANO,MÓDULO 2,carretel,42,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 13:03:13,000",166d8756-b942-4374-9100-1d44fe08b595,18,Device/RADCOM_5280,GERAL,USA LUCIANO,MÓDULO 2,carretel,44,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 13:03:13,000",166d8756-b942-4374-9100-1d44fe08b595,18,Device/RADCOM_5280,GERAL,USA LUCIANO,MÓDULO 2,carretel,46,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 13:04:13,000",1463fa6c-bdaa-46e5-9a37-2ed29796da89,65,Device/RADCOM_2270,GERAL,CMAA PONTAL,FRENTE 4,bomba,30,1.59,0,52,00000100,-19.407590/-48.292872,,,,,,,,1,1,OK,,,1,0,1.59,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:04:13,000",1463fa6c-bdaa-46e5-9a37-2ed29796da89,65,Device/RADCOM_2270,GERAL,CMAA PONTAL,FRENTE 4,bomba,31,1.46,1026,68,00000100,-19.398930/-48.294740,,,,,,,,1,1,OK,,,1,0,1.46,1026.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:04:13,000",1463fa6c-bdaa-46e5-9a37-2ed29796da89,65,Device/RADCOM_2270,GERAL,CMAA PONTAL,FRENTE 4,carretel,32,,,,00000011,-19.397922/-48.323603,0.08,Null,0.46,-19.397922/-48.323603,9.0,259.0,3191M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.08,0.46,9.0,259.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 13:04:13,000",1463fa6c-bdaa-46e5-9a37-2ed29796da89,65,Device/RADCOM_2270,GERAL,CMAA PONTAL,FRENTE 4,carretel,34,,,,00000011,-19.381069/-48.300256,0.1,-19.374524/-48.304237,0.18,-19.381069/-48.300256,10.0,234.0,3639M00,1,1,OK,1.0,1.0,1,0,,,0.1,0.18,10.0,234.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:04:13,000",1463fa6c-bdaa-46e5-9a37-2ed29796da89,65,Device/RADCOM_2270,GERAL,CMAA PONTAL,FRENTE 4,carretel,36,,,,00000011,-19.381982/-48.309429,0.08,-19.377625/-48.303542,0.37,-19.381982/-48.309429,4.0,49.0,3419M00,1,1,OK,1.0,1.0,1,0,,,0.08,0.37,4.0,49.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:05:13,000",efe02c0e-6384-4228-9fe0-2d482787118c,35,Device/RADCOM_3680,GERAL,USA LUCIANO,MÓDULO 1,bomba,3,1.56,819,89,00000100,-19.389713/-48.292382,,,,,,,,1,1,OK,,,1,0,1.56,819.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:05:13,000",efe02c0e-6384-4228-9fe0-2d482787118c,35,Device/RADCOM_3680,GERAL,USA LUCIANO,MÓDULO 1,bomba,4,Null,Null,Null,Null,Null,,,,,,,,1,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 13:05:13,000",efe02c0e-6384-4228-9fe0-2d482787118c,35,Device/RADCOM_3680,GERAL,USA LUCIANO,MÓDULO 1,carretel,5,,,,00000011,-19.375246/-48.326917,0.08,-19.373672/-48.333579,0.43,-19.375246/-48.326917,4.0,275.0,4018M00,1,1,OK,1.0,1.0,1,0,,,0.08,0.43,4.0,275.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:05:13,000",efe02c0e-6384-4228-9fe0-2d482787118c,35,Device/RADCOM_3680,GERAL,USA LUCIANO,MÓDULO 1,carretel,7,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 13:05:13,000",efe02c0e-6384-4228-9fe0-2d482787118c,35,Device/RADCOM_3680,GERAL,USA LUCIANO,MÓDULO 1,carretel,9,,,,00000011,-19.387651/-48.316128,0.17,-19.386800/-48.326992,0.13,-19.387651/-48.316128,0.0,137.0,3670M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.17,0.13,0.0,137.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:06:13,000",d0cfc52c-9b5a-402b-bd60-1002dfa9bc53,78,Device/RADCOM_7926,GERAL,USA LUCIANO,MÓDULO 2,bomba,10,Null,998,80,00000100,-19.402457/-48.305109,,,,,,,,1,1,PRESSAO_BOMBA_NULA,,,0,1,,998.0,,,,,1,PRESSAO_BOMBA_NULA,0,0,1,0,0,0,0,0,PRESSAO_BOMBA_NULA,1,0
"2026-05-22 13:06:13,000",d0cfc52c-9b5a-402b-bd60-1002dfa9bc53,78,Device/RADCOM_7926,GERAL,USA LUCIANO,MÓDULO 2,bomba,11,1.2,895,68,00000000,-19.371008/-48.332036,,,,,,,,1,1,OK,,,1,0,1.2,895.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:06:13,000",d0cfc52c-9b5a-402b-bd60-1002dfa9bc53,78,Device/RADCOM_7926,GERAL,USA LUCIANO,MÓDULO 2,carretel,12,,,,00000011,-19.378782/-48.321528,0.17,-19.386418/-48.333788,0.18,-19.378782/-48.321528,0.0,213.0,4358M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.17,0.18,0.0,213.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:06:13,000",d0cfc52c-9b5a-402b-bd60-1002dfa9bc53,78,Device/RADCOM_7926,GERAL,USA LUCIANO,MÓDULO 2,carretel,14,,,,00000011,-19.371037/-48.296853,0.06,-19.376604/-48.331039,0.26,-19.371037/-48.296853,0.0,175.0,3573M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.06,0.26,0.0,175.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:06:13,000",d0cfc52c-9b5a-402b-bd60-1002dfa9bc53,78,Device/RADCOM_7926,GERAL,USA LUCIANO,MÓDULO 2,carretel,16,,,,00000011,-19.373427/-48.335725,0.12,-19.393308/-48.329569,0.47,-19.373427/-48.335725,6.0,247.0,3108M00,1,1,OK,1.0,1.0,1,0,,,0.12,0.47,6.0,247.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:07:13,000",f12f0b04-5a4a-42db-880f-9252d2ef5f50,31,Device/RADCOM_5042,GERAL,USA LUCIANO,MÓDULO 1,bomba,3,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 13:07:13,000",f12f0b04-5a4a-42db-880f-9252d2ef5f50,31,Device/RADCOM_5042,GERAL,USA LUCIANO,MÓDULO 1,bomba,4,1.45,0,77,00000100,-19.390325/-48.336120,,,,,,,,0,1,OK,,,1,0,1.45,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:07:13,000",f12f0b04-5a4a-42db-880f-9252d2ef5f50,31,Device/RADCOM_5042,GERAL,USA LUCIANO,MÓDULO 1,carretel,5,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 13:07:13,000",f12f0b04-5a4a-42db-880f-9252d2ef5f50,31,Device/RADCOM_5042,GERAL,USA LUCIANO,MÓDULO 1,carretel,7,,,,00000011,-19.394998/-48.317521,Null,Null,0.41,-19.394998/-48.317521,0.0,272.0,3680M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.41,0.0,272.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 13:07:13,000",f12f0b04-5a4a-42db-880f-9252d2ef5f50,31,Device/RADCOM_5042,GERAL,USA LUCIANO,MÓDULO 1,carretel,9,,,,00000011,-19.380675/-48.336549,Null,Null,0.1,-19.380675/-48.336549,0.0,141.0,4909M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.1,0.0,141.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 13:08:13,000",7a61913a-6a33-4d44-8efe-3ea716f804ba,67,Device/RADCOM_1018,GERAL,CEDRO,FRENTE 2,bomba,40,1.32,1037,81,00000000,-19.374206/-48.339508,,,,,,,,1,1,OK,,,1,0,1.32,1037.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:08:13,000",7a61913a-6a33-4d44-8efe-3ea716f804ba,67,Device/RADCOM_1018,GERAL,CEDRO,FRENTE 2,bomba,41,Null,Null,Null,Null,Null,,,,,,,,1,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 13:08:13,000",7a61913a-6a33-4d44-8efe-3ea716f804ba,67,Device/RADCOM_1018,GERAL,CEDRO,FRENTE 2,carretel,42,,,,00000011,Null,0.01,-19.395456/-48.331077,0.16,Null,8.0,172.0,4100M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.01,0.16,8.0,172.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 13:08:13,000",7a61913a-6a33-4d44-8efe-3ea716f804ba,67,Device/RADCOM_1018,GERAL,CEDRO,FRENTE 2,carretel,44,,,,00000011,Null,0.11,-19.398425/-48.286683,0.16,Null,5.0,120.0,3272M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.11,0.16,5.0,120.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 13:08:13,000",7a61913a-6a33-4d44-8efe-3ea716f804ba,67,Device/RADCOM_1018,GERAL,CEDRO,FRENTE 2,carretel,46,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 13:09:13,000",785b23a0-9942-45ae-86b0-3a8b370aeece,91,Device/RADCOM_1960,GERAL,USA MURILLO,MÓDULO 7,bomba,10,1.39,700,73,00000000,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.39,700.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 13:09:13,000",785b23a0-9942-45ae-86b0-3a8b370aeece,91,Device/RADCOM_1960,GERAL,USA MURILLO,MÓDULO 7,bomba,11,1.24,0,53,00000000,-19.389751/-48.301521,,,,,,,,1,1,OK,,,1,0,1.24,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:09:13,000",785b23a0-9942-45ae-86b0-3a8b370aeece,91,Device/RADCOM_1960,GERAL,USA MURILLO,MÓDULO 7,carretel,12,,,,00000011,-19.400545/-48.286855,Null,Null,0.15,-19.400545/-48.286855,1.0,112.0,3972M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.15,1.0,112.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 13:09:13,000",785b23a0-9942-45ae-86b0-3a8b370aeece,91,Device/RADCOM_1960,GERAL,USA MURILLO,MÓDULO 7,carretel,14,,,,00000011,-19.400603/-48.332069,0.19,-19.405155/-48.334099,0.31,-19.400603/-48.332069,10.0,183.0,3155M00,1,1,OK,1.0,1.0,1,0,,,0.19,0.31,10.0,183.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:09:13,000",785b23a0-9942-45ae-86b0-3a8b370aeece,91,Device/RADCOM_1960,GERAL,USA MURILLO,MÓDULO 7,carretel,16,,,,00000011,-19.402003/-48.327253,Null,Null,0.23,-19.402003/-48.327253,4.0,278.0,4208M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.23,4.0,278.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 13:10:13,000",4a50ffe1-7478-4f7a-aac6-d699fe7bff9e,68,Device/RADCOM_2712,GERAL,CEDRO,FRENTE 1,bomba,30,1.57,0,59,00000000,-19.396142/-48.290380,,,,,,,,1,1,OK,,,1,0,1.57,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:10:13,000",4a50ffe1-7478-4f7a-aac6-d699fe7bff9e,68,Device/RADCOM_2712,GERAL,CEDRO,FRENTE 1,bomba,31,1.32,848,54,00000000,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.32,848.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 13:10:13,000",4a50ffe1-7478-4f7a-aac6-d699fe7bff9e,68,Device/RADCOM_2712,GERAL,CEDRO,FRENTE 1,carretel,32,,,,00000011,-19.390017/-48.291918,Null,Null,0.15,-19.390017/-48.291918,9.0,197.0,4627M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.15,9.0,197.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 13:10:13,000",4a50ffe1-7478-4f7a-aac6-d699fe7bff9e,68,Device/RADCOM_2712,GERAL,CEDRO,FRENTE 1,carretel,34,,,,00000011,-19.401300/-48.307316,0.13,-19.392871/-48.307338,0.39,-19.401300/-48.307316,6.0,183.0,4121M00,1,1,OK,1.0,1.0,1,0,,,0.13,0.39,6.0,183.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:10:13,000",4a50ffe1-7478-4f7a-aac6-d699fe7bff9e,68,Device/RADCOM_2712,GERAL,CEDRO,FRENTE 1,carretel,36,,,,00000011,Null,0.09,-19.386713/-48.313957,0.36,Null,2.0,61.0,4594M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.09,0.36,2.0,61.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 13:11:13,000",f33cf3cd-6320-4c96-ae5a-51d96940d848,18,Device/RADCOM_6529,GERAL,CMAA UVT,FRENTE 2,bomba,10,1.38,0,73,00000000,-19.370143/-48.316854,,,,,,,,0,1,OK,,,1,0,1.38,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 13:11:13,000",f33cf3cd-6320-4c96-ae5a-51d96940d848,18,Device/RADCOM_6529,GERAL,CMAA UVT,FRENTE 2,bomba,11,1.57,0,76,00000000,Null,,,,,,,,0,0,GPS_BOMBA_PROBLEMA,,,0,1,1.57,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 13:11:13,000",f33cf3cd-6320-4c96-ae5a-51d96940d848,18,Device/RADCOM_6529,GERAL,CMAA UVT,FRENTE 2,carretel,12,,,,00000011,-19.404534/-48.330452,0.18,Null,0.27,-19.404534/-48.330452,0.0,124.0,4316M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.18,0.27,0.0,124.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 13:11:13,000",f33cf3cd-6320-4c96-ae5a-51d96940d848,18,Device/RADCOM_6529,GERAL,CMAA UVT,FRENTE 2,carretel,14,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 13:11:13,000",f33cf3cd-6320-4c96-ae5a-51d96940d848,18,Device/RADCOM_6529,GERAL,CMAA UVT,FRENTE 2,carretel,16,,,,00000011,-19.372351/-48.302669,Null,Null,0.16,-19.372351/-48.302669,0.0,288.0,4325M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.16,0.0,288.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 13:12:13,000",612eafe8-0849-41c0-a868-3a6291759fcc,99,Device/RADCOM_8170,GERAL,USA LUCIANO,MÓDULO 1,bomba,3,Null,Null,Null,Null,Null,,,,,,,,1,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 13:12:13,000",612eafe8-0849-41c0-a868-3a6291759fcc,99,Device/RADCOM_8170,GERAL,USA LUCIANO,MÓDULO 1,bomba,4,1.4,1041,70,00000000,-19.386478/-48.338991,,,,,,,,1,1,OK,,,1,0,1.4,1041.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
